place_name,category_group_name,category_name,x,y,road_address_name,place_url
장소이름:갈치호,음식점,"음식점 > 한식 > 해물,생선",경도:126.9888960357554,위도:37.566618381489555,도로명주소:서울 중구 삼일대로12길 22,웹링크:http://place.map.kakao.com/894901230
장소이름:홍스황금족발,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",경도:126.98897525751438,위도:37.56669587456368,도로명주소:서울 중구 삼일대로12길 22-1,웹링크:http://place.map.kakao.com/572478607
장소이름:VIP한우,음식점,"음식점 > 한식 > 육류,고기",경도:126.989043150887,위도:37.5668382382378,도로명주소:서울 중구 삼일대로12길 21,웹링크:http://place.map.kakao.com/914114537
장소이름:황금 족발,음식점,"음식점 > 한식 > 육류,고기 > 족발,보쌈",경도:126.98900691348,위도:37.5669499583595,도로명주소:서울 중구 삼일대로12길 21,웹링크:http://place.map.kakao.com/575635700
장소이름:순심김밥,음식점,음식점 > 분식,경도:126.988997859279,위도:37.566942749549,도로명주소:서울 중구 삼일대로12길 21,웹링크:http://place.map.kakao.com/1813989813
장소이름:초우커피숍,음식점,음식점 > 카페 > 커피전문점,경도:126.989002394327,위도:37.566892294202,도로명주소:서울 중구 삼일대로12길 21,웹링크:http://place.map.kakao.com/15755597
장소이름:9988숯불구이,음식점,"음식점 > 한식 > 육류,고기",경도:126.98902048632,위도:37.5670184353091,도로명주소:서울 중구 삼일대로12길 21,웹링크:http://place.map.kakao.com/397416853
장소이름:미선이네,음식점,음식점 > 한식,경도:126.989296328812,위도:37.5615061653217,도로명주소:서울 중구 삼일대로 300,웹링크:http://place.map.kakao.com/902715685
장소이름:드렁큰콰이즈,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.989247652818,위도:37.561558418708,도로명주소:서울 중구 삼일대로 300-1,웹링크:http://place.map.kakao.com/105174163
장소이름:르스타일바,음식점,음식점 > 술집 > 칵테일바,경도:126.989397044657,위도:37.5616233039812,도로명주소:서울 중구 삼일대로 302,웹링크:http://place.map.kakao.com/27072801
장소이름:이비스스타일앰배서더 명동 르스타일레스토랑,음식점,음식점 > 양식,경도:126.989360816457,위도:37.5616917764707,도로명주소:서울 중구 삼일대로 302,웹링크:http://place.map.kakao.com/325856815
장소이름:루프트 명동점,음식점,음식점 > 카페,경도:126.98927021026016,위도:37.56210983071858,도로명주소:서울 중구 삼일대로 308,웹링크:http://place.map.kakao.com/1062422741
장소이름:샐러디 을지로3가역점,음식점,음식점 > 샐러드 > 샐러디,경도:126.98932643730603,위도:37.56466596267696,도로명주소:서울 중구 마른내로 14,웹링크:http://place.map.kakao.com/486354307
장소이름:이조식탁,음식점,음식점 > 한식,경도:126.989396614327,위도:37.5646596620269,도로명주소:서울 중구 마른내로 14,웹링크:http://place.map.kakao.com/1520361961
장소이름:원당감자탕 충무로점,음식점,음식점 > 한식 > 감자탕 > 원당감자탕,경도:126.98943962409872,위도:37.564669576840394,도로명주소:서울 중구 마른내로 14,웹링크:http://place.map.kakao.com/15785733
장소이름:니즈버거 을지로점,음식점,음식점 > 양식 > 햄버거,경도:126.98934338909044,위도:37.564850668432726,도로명주소:서울 중구 마른내로 13,웹링크:http://place.map.kakao.com/480564379
장소이름:태평옥,음식점,"음식점 > 한식 > 육류,고기",경도:126.98927547137536,위도:37.56488670213077,도로명주소:서울 중구 마른내로 13,웹링크:http://place.map.kakao.com/24893667
장소이름:창강한식,음식점,음식점 > 한식,경도:126.989441833039,위도:37.5650579064005,도로명주소:서울 중구 마른내로 15,웹링크:http://place.map.kakao.com/16586524
장소이름:을지로보석,음식점,음식점 > 술집,경도:126.98924713794588,위도:37.5651407804757,도로명주소:서울 중구 마른내로 11-10,웹링크:http://place.map.kakao.com/539686431
장소이름:수커피볶는집 무교점,음식점,음식점 > 카페,경도:126.989242610943,위도:37.5651371760787,도로명주소:서울 중구 마른내로 11-10,웹링크:http://place.map.kakao.com/44075838
장소이름:우기제과 을지로점,음식점,음식점 > 카페 > 테마카페 > 디저트카페,경도:126.989214302638,위도:37.5652155601612,도로명주소:서울 중구 마른내로 11-12,웹링크:http://place.map.kakao.com/1654922850
장소이름:포포인츠 바이 쉐라톤 명동 에볼루션,음식점,음식점 > 뷔페,경도:126.989360270864,위도:37.5655282190608,도로명주소:서울 중구 삼일대로10길 36,웹링크:http://place.map.kakao.com/1668173769
장소이름:스타벅스 포포인츠명동점,음식점,음식점 > 카페 > 커피전문점 > 스타벅스,경도:126.9893602516416,위도:37.56566336847232,도로명주소:서울 중구 삼일대로10길 36,웹링크:http://place.map.kakao.com/464593969
장소이름:스위트부스,음식점,"음식점 > 간식 > 제과,베이커리",경도:126.989373772354,위도:37.5660994517758,도로명주소:서울 중구 을지로 지하 88,웹링크:http://place.map.kakao.com/24584212
장소이름:을지로전주옥,음식점,"음식점 > 한식 > 육류,고기",경도:126.98917338904565,위도:37.5663616234035,도로명주소:서울 중구 을지로 101,웹링크:http://place.map.kakao.com/9387801
장소이름:써브웨이 을지로3가점,음식점,음식점 > 패스트푸드 > 샌드위치 > 써브웨이,경도:126.98942353814228,위도:37.566365250062,도로명주소:서울 중구 을지로 103-1,웹링크:http://place.map.kakao.com/26932816
장소이름:김가네 을지로3가점,음식점,음식점 > 분식 > 김가네,경도:126.98941561599857,위도:37.56635714038828,도로명주소:서울 중구 을지로 103-1,웹링크:http://place.map.kakao.com/2052560620
장소이름:락희옥 을지로지점,음식점,음식점 > 한식,경도:126.98917111520537,위도:37.566430999884346,도로명주소:서울 중구 을지로 101,웹링크:http://place.map.kakao.com/26843651
장소이름:수라칼국수,음식점,음식점 > 한식 > 국수 > 칼국수,경도:126.989369171023,위도:37.5666184250414,도로명주소:서울 중구 수표로 61,웹링크:http://place.map.kakao.com/13290978
장소이름:스타벅스 청계크리스탈스퀘어점,음식점,음식점 > 카페 > 커피전문점 > 스타벅스,경도:126.9894142929761,위도:37.56770773307714,도로명주소:서울 중구 청계천로 106,웹링크:http://place.map.kakao.com/2056391005
장소이름:본죽 서울백병원점,음식점,음식점 > 한식 > 죽 > 본죽,경도:126.98950187319802,위도:37.564697513275064,도로명주소:서울 중구 마른내로 14,웹링크:http://place.map.kakao.com/13025649
장소이름:쿄다이,음식점,음식점 > 술집 > 일본식주점,경도:126.989736168539,위도:37.5647155538007,도로명주소:서울 중구 마른내로 18,웹링크:http://place.map.kakao.com/27286338
장소이름:도원22,음식점,음식점 > 양식,경도:126.989693127419,위도:37.5649326901369,도로명주소:서울 중구 마른내로 17,웹링크:http://place.map.kakao.com/452080822
장소이름:영자씨우동김밥,음식점,음식점 > 분식,경도:126.9896093656394,위도:37.56495340570709,도로명주소:서울 중구 마른내로 15-1,웹링크:http://place.map.kakao.com/1818336898
장소이름:파리바게뜨 명동백병원점,음식점,"음식점 > 간식 > 제과,베이커리 > 파리바게뜨",경도:126.98978819845036,위도:37.56498135219242,도로명주소:서울 중구 마른내로 17-1,웹링크:http://place.map.kakao.com/15851537
장소이름:홍차오,음식점,음식점 > 중식 > 중국요리,경도:126.98968859481953,위도:37.56496963058479,도로명주소:서울 중구 마른내로 17,웹링크:http://place.map.kakao.com/27590667
장소이름:박가네김밥타운 저동2호점,음식점,음식점 > 분식,경도:126.989577672069,위도:37.564960610883,도로명주소:서울 중구 마른내로 15-1,웹링크:http://place.map.kakao.com/16764872
장소이름:뱅뱅골뱅이,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.98969988357472,위도:37.56518767264287,도로명주소:서울 중구 수표로 43-2,웹링크:http://place.map.kakao.com/7896610
장소이름:남영동 양문 을지로점,음식점,"음식점 > 한식 > 육류,고기",경도:126.989634246217,위도:37.5651029732594,도로명주소:서울 중구 수표로 43,웹링크:http://place.map.kakao.com/173186727
장소이름:이디야커피 을지로3가점,음식점,음식점 > 카페 > 커피전문점 > 이디야커피,경도:126.989690802205,위도:37.5653786830312,도로명주소:서울 중구 수표로 45,웹링크:http://place.map.kakao.com/8042162
장소이름:미가참치 본점,음식점,음식점 > 일식 > 참치회,경도:126.989677209653,위도:37.5654507615329,도로명주소:서울 중구 수표로 45,웹링크:http://place.map.kakao.com/11991690
장소이름:다래민물장어,음식점,"음식점 > 한식 > 해물,생선 > 장어",경도:126.989672687089,위도:37.5654147212928,도로명주소:서울 중구 수표로 45,웹링크:http://place.map.kakao.com/13289643
장소이름:청담동순도리 을지로점,음식점,음식점 > 한식,경도:126.98962060153234,위도:37.5655507671372,도로명주소:서울 중구 삼일대로10길 36,웹링크:http://place.map.kakao.com/227071882
장소이름:79파운야드 을지로3가점,음식점,음식점 > 카페 > 테마카페 > 디저트카페 > 79파운야드,경도:126.98960360946263,위도:37.56564987521182,도로명주소:서울 중구 삼일대로10길 36,웹링크:http://place.map.kakao.com/590171399
장소이름:용대리황태해장국,음식점,음식점 > 한식 > 해장국,경도:126.989550300605,위도:37.5664382420232,도로명주소:서울 중구 을지로 105,웹링크:http://place.map.kakao.com/53092196
장소이름:에이스포클럽,음식점,음식점 > 술집 > 와인바,경도:126.989550300605,위도:37.5664382420232,도로명주소:서울 중구 을지로 105,웹링크:http://place.map.kakao.com/1801878671
장소이름:카다로그,음식점,음식점 > 카페,경도:126.989552565663,위도:37.566429232264,도로명주소:서울 중구 을지로 105,웹링크:http://place.map.kakao.com/324146172
장소이름:사이드바이사이드커피,음식점,음식점 > 카페,경도:126.9895978353862,위도:37.566474286059226,도로명주소:서울 중구 을지로 105,웹링크:http://place.map.kakao.com/1981914383
장소이름:까페팩토리얼,음식점,음식점 > 카페,경도:126.989904207702,위도:37.5608484912276,도로명주소:서울 중구 퇴계로 162-3,웹링크:http://place.map.kakao.com/1526296906
장소이름:스시이소,음식점,"음식점 > 일식 > 초밥,롤",경도:126.99006258956,위도:37.5613927067159,도로명주소:서울 중구 퇴계로 163-1,웹링크:http://place.map.kakao.com/19608211
장소이름:부자,음식점,"음식점 > 일식 > 돈까스,우동",경도:126.98985426219528,위도:37.561922475052256,도로명주소:서울 중구 삼일대로4길 12,웹링크:http://place.map.kakao.com/265025290
장소이름:명품설렁탕 본점,음식점,음식점 > 한식 > 설렁탕,경도:126.989904035061,위도:37.5621279065518,도로명주소:서울 중구 삼일대로4길 13,웹링크:http://place.map.kakao.com/342257843
장소이름:명궁,음식점,음식점 > 중식 > 중국요리,경도:126.990053434835,위도:37.562145939165,도로명주소:서울 중구 삼일대로4길 17,웹링크:http://place.map.kakao.com/9756054
장소이름:남원종가집추어탕,음식점,"음식점 > 한식 > 해물,생선 > 추어",경도:126.989926598967,위도:37.5626685064261,도로명주소:서울 중구 삼일대로8길 16,웹링크:http://place.map.kakao.com/16446126
장소이름:해강,음식점,음식점 > 일식 > 일식집,경도:126.990035230435,위도:37.5628595269074,도로명주소:서울 중구 삼일대로8길 17,웹링크:http://place.map.kakao.com/17382881
장소이름:파란만잔 중구저동점,음식점,음식점 > 카페 > 파란만잔,경도:126.98994340014916,위도:37.56398125966642,도로명주소:서울 중구 수표로 31,웹링크:http://place.map.kakao.com/1524170735
장소이름:네평반,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.989899196803,위도:37.5644308530475,도로명주소:서울 중구 수표로 35-1,웹링크:http://place.map.kakao.com/286969787
장소이름:을지로술집,음식점,음식점 > 술집 > 실내포장마차,경도:126.989795035807,위도:37.5646434792053,도로명주소:서울 중구 마른내로 18,웹링크:http://place.map.kakao.com/728611233
장소이름:을지골뱅이,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.989794981236,위도:37.5650435215152,도로명주소:서울 중구 수표로 43-1,웹링크:http://place.map.kakao.com/9335338
장소이름:벱비엣 을지로본점,음식점,음식점 > 아시아음식 > 동남아음식 > 베트남음식,경도:126.989794990086,위도:37.5649786497911,도로명주소:서울 중구 마른내로 17-1,웹링크:http://place.map.kakao.com/1732138810
장소이름:소풍골뱅이,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.98979950617144,위도:37.56506244282585,도로명주소:서울 중구 수표로 43,웹링크:http://place.map.kakao.com/15395840
장소이름:신세계분식,음식점,음식점 > 분식,경도:126.990080211331,위도:37.5650687737181,도로명주소:서울 중구 수표로 40-1,웹링크:http://place.map.kakao.com/16038788
장소이름:촙촙,음식점,음식점 > 아시아음식 > 동남아음식 > 베트남음식,경도:126.990057556505,위도:37.5651985152594,도로명주소:서울 중구 수표로 46,웹링크:http://place.map.kakao.com/677946873
장소이름:충무칼국수,음식점,음식점 > 한식 > 국수 > 칼국수,경도:126.990034917924,위도:37.56520572132,도로명주소:서울 중구 수표로 46,웹링크:http://place.map.kakao.com/13294058
장소이름:힙지로누룽지통닭,음식점,음식점 > 치킨,경도:126.99005075731,위도:37.5652579804323,도로명주소:서울 중구 수표로 46-1,웹링크:http://place.map.kakao.com/32020903
장소이름:골든포크,음식점,"음식점 > 한식 > 육류,고기",경도:126.990039437291,위도:37.5652669894392,도로명주소:서울 중구 수표로 46-1,웹링크:http://place.map.kakao.com/977956118
장소이름:을지가든,음식점,음식점 > 한식,경도:126.990091493963,위도:37.5653417764987,도로명주소:서울 중구 수표로 46-2,웹링크:http://place.map.kakao.com/1593084069
장소이름:나무한그루,음식점,음식점 > 카페 > 커피전문점,경도:126.989989625797,위도:37.5653318569479,도로명주소:서울 중구 수표로 48,웹링크:http://place.map.kakao.com/13592640
장소이름:해태스낵,음식점,음식점 > 분식,경도:126.99008921814,위도:37.5654327769159,도로명주소:서울 중구 수표로 48-2,웹링크:http://place.map.kakao.com/11197911
장소이름:풍남원조골뱅이,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.989980524876,위도:37.5656742346951,도로명주소:서울 중구 수표로 50-1,웹링크:http://place.map.kakao.com/8120548
장소이름:유숙단부자낙지 을지로점,음식점,"음식점 > 한식 > 해물,생선",경도:126.98994883466771,위도:37.5656544100877,도로명주소:서울 중구 수표로 50-1,웹링크:http://place.map.kakao.com/12889838
장소이름:동표골뱅이,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.99000317469388,위도:37.56558404690716,도로명주소:서울 중구 수표로 50,웹링크:http://place.map.kakao.com/16413649
장소이름:을삼골뱅이집,음식점,"음식점 > 한식 > 해물,생선",경도:126.989994117658,위도:37.5655985521769,도로명주소:서울 중구 수표로 50,웹링크:http://place.map.kakao.com/13293156
장소이름:원조영락골뱅이,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.989975984284,위도:37.5657715418852,도로명주소:서울 중구 수표로 52,웹링크:http://place.map.kakao.com/1270991789
장소이름:아트몬스터 을지로점,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.9899522164147,위도:37.565758024923866,도로명주소:서울 중구 수표로 52,웹링크:http://place.map.kakao.com/600354756
장소이름:베타서비스,음식점,음식점 > 술집 > 와인바,경도:126.989972588736,위도:37.5657706406008,도로명주소:서울 중구 수표로 52,웹링크:http://place.map.kakao.com/1142653090
장소이름:종로생삼겹살,음식점,"음식점 > 한식 > 육류,고기 > 삼겹살",경도:126.98994315124486,위도:37.56583280682487,도로명주소:서울 중구 수표로 52-1,웹링크:http://place.map.kakao.com/571872746
장소이름:본가을지오뎅도루묵,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.9899261617223,위도:37.565915697012706,도로명주소:서울 중구 수표로 54,웹링크:http://place.map.kakao.com/11786286
장소이름:을지로양대장,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",경도:126.98992615444236,위도:37.56596975677424,도로명주소:서울 중구 수표로 54-1,웹링크:http://place.map.kakao.com/1833059878
장소이름:역전할머니맥주 을지로3가점,음식점,"음식점 > 술집 > 호프,요리주점 > 역전할머니맥주",경도:126.990039359313,위도:37.5658526368941,도로명주소:서울 중구 수표로 52-1,웹링크:http://place.map.kakao.com/683668392
장소이름:양평해장국,음식점,음식점 > 한식 > 해장국,경도:126.990043880401,위도:37.565901291062,도로명주소:서울 중구 수표로 52-1,웹링크:http://place.map.kakao.com/14511305
장소이름:깐부치킨 을지로3가역점,음식점,음식점 > 치킨 > 깐부치킨,경도:126.989928433027,위도:37.565859835451725,도로명주소:서울 중구 수표로 52-1,웹링크:http://place.map.kakao.com/82520748
장소이름:바지선라딸랑뜨,음식점,음식점 > 술집 > 와인바,경도:126.989926161722,위도:37.5659156970127,도로명주소:서울 중구 수표로 54,웹링크:http://place.map.kakao.com/839315790
장소이름:맨하탄삐루,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.98998955394,위도:37.5658688506105,도로명주소:서울 중구 수표로 52-1,웹링크:http://place.map.kakao.com/1103817845
장소이름:청와옥 을지로점,음식점,음식점 > 한식 > 순대,경도:126.99005065665251,위도:37.566014817133464,도로명주소:서울 중구 을지로 110,웹링크:http://place.map.kakao.com/502452137
장소이름:오덕장 을지로본점,음식점,음식점 > 한식,경도:126.990052919601,위도:37.5660211242963,도로명주소:서울 중구 을지로 110,웹링크:http://place.map.kakao.com/744276748
장소이름:원조영락골뱅이 분점,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.989921623958,위도:37.5659913802923,도로명주소:서울 중구 수표로 54-1,웹링크:http://place.map.kakao.com/18833952
장소이름:오구반점,음식점,음식점 > 중식 > 중국요리,경도:126.9898728803471,위도:37.56652476574594,도로명주소:서울 중구 수표로 60,웹링크:http://place.map.kakao.com/8016538
장소이름:옥키,음식점,음식점 > 카페,경도:126.99017567489656,위도:37.562131533454135,도로명주소:서울 중구 삼일대로4길 19,웹링크:http://place.map.kakao.com/27436680
장소이름:와드커피 충무로점,음식점,음식점 > 카페,경도:126.990289993005,위도:37.5621099189924,도로명주소:서울 중구 수표로 9,웹링크:http://place.map.kakao.com/1409477489
장소이름:저돌,음식점,음식점 > 한식,경도:126.990186992889,위도:37.5621342373852,도로명주소:서울 중구 삼일대로4길 19,웹링크:http://place.map.kakao.com/849351661
장소이름:신촌서서갈비,음식점,"음식점 > 한식 > 육류,고기 > 갈비",경도:126.99023225604364,위도:37.56221262784393,도로명주소:서울 중구 수표로 11-1,웹링크:http://place.map.kakao.com/1209897439
장소이름:도우큐먼트,음식점,음식점 > 양식 > 피자,경도:126.990164306802,위도:37.5625099510756,도로명주소:서울 중구 수표로 13,웹링크:http://place.map.kakao.com/434981312
장소이름:강가,음식점,음식점 > 한식 > 해장국,경도:126.990222020771,위도:37.5625856395802,도로명주소:서울 중구 수표로 15,웹링크:http://place.map.kakao.com/834416844
장소이름:아리스타커피 충무로점,음식점,음식점 > 카페 > 커피전문점 > 아리스타커피,경도:126.990207295037,위도:37.562675738014,도로명주소:서울 중구 수표로 15-1,웹링크:http://place.map.kakao.com/21234018
장소이름:원더브레드,음식점,음식점 > 카페 > 테마카페 > 디저트카페,경도:126.99019821833843,위도:37.56284332261408,도로명주소:서울 중구 수표로 17,웹링크:http://place.map.kakao.com/21412641
장소이름:고씨네 고추장찌개,음식점,"음식점 > 한식 > 찌개,전골",경도:126.99037922902929,위도:37.56350106491888,도로명주소:서울 중구 수표로 26,웹링크:http://place.map.kakao.com/1914085487
장소이름:김밥천국,음식점,음식점 > 분식,경도:126.99033392687495,위도:37.56371730035301,도로명주소:서울 중구 수표로 28,웹링크:http://place.map.kakao.com/11787538
장소이름:제일호,음식점,음식점 > 중식 > 중국요리,경도:126.99033166222613,위도:37.56372450813859,도로명주소:서울 중구 수표로 28,웹링크:http://place.map.kakao.com/20479607
장소이름:드링커,음식점,음식점 > 카페,경도:126.990410893726,위도:37.5637137026438,도로명주소:서울 중구 수표로 28,웹링크:http://place.map.kakao.com/201133575
장소이름:샌드빈,음식점,음식점 > 패스트푸드 > 샌드위치,경도:126.990352038473,위도:37.5637028858924,도로명주소:서울 중구 수표로 28,웹링크:http://place.map.kakao.com/17205090
장소이름:부자돈까스,음식점,"음식점 > 일식 > 돈까스,우동",경도:126.9903791873176,위도:37.56382542361412,도로명주소:서울 중구 수표로 30,웹링크:http://place.map.kakao.com/26794582
장소이름:더 시옷,음식점,음식점 > 양식,경도:126.990388240811,위도:37.5638362363078,도로명주소:서울 중구 수표로 30,웹링크:http://place.map.kakao.com/893762761
장소이름:콘티뉴이티,음식점,음식점 > 카페 > 커피전문점,경도:126.990390504995,위도:37.5638326325067,도로명주소:서울 중구 수표로 30,웹링크:http://place.map.kakao.com/1445090409
장소이름:카페051 중구저동점,음식점,음식점 > 카페 > 커피전문점 > 카페051,경도:126.990328246033,위도:37.5638839842151,도로명주소:서울 중구 수표로 30-2,웹링크:http://place.map.kakao.com/1873316077
장소이름:을지로움,음식점,음식점 > 술집 > 와인바,경도:126.99031126869843,위도:37.56387947784135,도로명주소:서울 중구 수표로 30-2,웹링크:http://place.map.kakao.com/1593355113
장소이름:문화다방,음식점,음식점 > 카페 > 다방,경도:126.99039050499476,위도:37.5638326325067,도로명주소:서울 중구 수표로 30,웹링크:http://place.map.kakao.com/8343639
장소이름:컴포즈커피 중구저동점,음식점,음식점 > 카페 > 커피전문점 > 컴포즈커피,경도:126.990320308666,위도:37.5639948061148,도로명주소:서울 중구 수표로 32-1,웹링크:http://place.map.kakao.com/985831442
장소이름:애플커피&베이글,음식점,음식점 > 카페,경도:126.990311255163,위도:37.5639839934161,도로명주소:서울 중구 수표로 32,웹링크:http://place.map.kakao.com/9263605
장소이름:스타벅스 중구저동점,음식점,음식점 > 카페 > 커피전문점 > 스타벅스,경도:126.9901708289,위도:37.5645570154504,도로명주소:서울 중구 수표로 34,웹링크:http://place.map.kakao.com/26572254
장소이름:평래옥,음식점,음식점 > 한식 > 냉면,경도:126.99036546529,위도:37.564910222013,도로명주소:서울 중구 마른내로 21-1,웹링크:http://place.map.kakao.com/12106466
장소이름:서울삼계탕,음식점,"음식점 > 한식 > 육류,고기 > 닭요리 > 삼계탕",경도:126.990152667724,위도:37.5649462443034,도로명주소:서울 중구 마른내로 19,웹링크:http://place.map.kakao.com/9871733
장소이름:우진골뱅이,음식점,"음식점 > 한식 > 해물,생선",경도:126.990279437508,위도:37.5649498587937,도로명주소:서울 중구 마른내로 21,웹링크:http://place.map.kakao.com/1769336454
장소이름:더벤티 을지로3가점,음식점,음식점 > 카페 > 커피전문점 > 더벤티,경도:126.99016172132,위도:37.5649570570124,도로명주소:서울 중구 마른내로 19,웹링크:http://place.map.kakao.com/1499995264
장소이름:성수라 을지로점,음식점,음식점 > 한식,경도:126.990272645659,위도:37.5649543632091,도로명주소:서울 중구 마른내로 21,웹링크:http://place.map.kakao.com/831095929
장소이름:골목식당,음식점,음식점 > 한식,경도:126.99027716286336,위도:37.56503365125129,도로명주소:서울 중구 수표로 42-8,웹링크:http://place.map.kakao.com/15682619
장소이름:콘부 을지로점,음식점,음식점 > 일식,경도:126.99034167331202,위도:37.56508501332811,도로명주소:서울 중구 수표로 42-19,웹링크:http://place.map.kakao.com/966411971
장소이름:희스토리 다락방 우희,음식점,음식점 > 양식,경도:126.990341673312,위도:37.5650850133281,도로명주소:서울 중구 수표로 42-19,웹링크:http://place.map.kakao.com/1317339887
장소이름:실비바 파도,음식점,음식점 > 술집 > 실내포장마차,경도:126.990333749924,위도:37.565086814672,도로명주소:서울 중구 수표로 42-19,웹링크:http://place.map.kakao.com/852386967
장소이름:희스토리 다락방,음식점,음식점 > 술집 > 와인바,경도:126.990342804959,위도:37.565086815413,도로명주소:서울 중구 수표로 42-19,웹링크:http://place.map.kakao.com/1726061945
장소이름:코야바,음식점,음식점 > 술집 > 일본식주점,경도:126.99039259272504,위도:37.56520304797947,도로명주소:서울 중구 을지로12길 28,웹링크:http://place.map.kakao.com/1507564071
장소이름:을지오케이,음식점,음식점 > 한식,경도:126.990163957354,위도:37.5651678903027,도로명주소:서울 중구 수표로 42-3,웹링크:http://place.map.kakao.com/1605775737
장소이름:십분의일,음식점,음식점 > 술집 > 와인바,경도:126.990234115368,위도:37.5653102535177,도로명주소:서울 중구 수표로 42-9,웹링크:http://place.map.kakao.com/486434166
장소이름:지유켄,음식점,음식점 > 일식,경도:126.990217141015,위도:37.5652805192399,도로명주소:서울 중구 수표로 42-7,웹링크:http://place.map.kakao.com/699901016
장소이름:빈집,음식점,음식점 > 술집 > 와인바,경도:126.990220538429,위도:37.5652670045793,도로명주소:서울 중구 수표로 42-7,웹링크:http://place.map.kakao.com/932617677
장소이름:공간갑,음식점,음식점 > 카페,경도:126.99028842328332,위도:37.56548324925244,도로명주소:서울 중구 수표로 48-8,웹링크:http://place.map.kakao.com/1944113018
장소이름:레드스타,음식점,"음식점 > 술집 > 호프,요리주점",경도:126.990428775688,위도:37.5654940726675,도로명주소:서울 중구 수표로 48-12,웹링크:http://place.map.kakao.com/1818460294
장소이름:을지로골목집,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",경도:126.99012541466224,위도:37.565612979168954,도로명주소:서울 중구 수표로 48-3,웹링크:http://place.map.kakao.com/15487155
장소이름:한국관,음식점,음식점 > 한식,경도:126.990170635225,위도:37.5660310451119,도로명주소:서울 중구 을지로 110-1,웹링크:http://place.map.kakao.com/19576297
장소이름:세광양대창 을지로3가점,음식점,"음식점 > 한식 > 육류,고기 > 곱창,막창",경도:126.990229494637,위도:37.5660238420294,도로명주소:서울 중구 을지로 110-2,웹링크:http://place.map.kakao.com/195212577
장소이름:마당,음식점,음식점 > 한식,경도:126.990746363394,위도:37.5601601986286,도로명주소:서울 중구 퇴계로28길 23,웹링크:http://place.map.kakao.com/16902950
장소이름:필동순대국,음식점,음식점 > 한식 > 순대,경도:126.990664845116,위도:37.5603872434312,도로명주소:서울 중구 퇴계로26길 7-6,웹링크:http://place.map.kakao.com/315569278
장소이름:피자나라치킨공주 서울남학점,음식점,음식점 > 양식 > 피자 > 피자나라치킨공주,경도:126.99062861303209,위도:37.56050076616747,도로명주소:서울 중구 퇴계로26길 7-4,웹링크:http://place.map.kakao.com/646073120
장소이름:보금보,음식점,음식점 > 술집 > 와인바,경도:126.990636326197,위도:37.5621748187243,도로명주소:서울 중구 수표로2길 1,웹링크:http://place.map.kakao.com/1511198518
장소이름:레드빅센,음식점,음식점 > 카페,경도:126.990614798721,위도:37.5623550163348,도로명주소:서울 중구 수표로 14,웹링크:http://place.map.kakao.com/1711674275
장소이름:와바 충무로점,음식점,"음식점 > 술집 > 호프,요리주점 > 와바",경도:126.990669122453,위도:37.5623910605039,도로명주소:서울 중구 수표로 14,웹링크:http://place.map.kakao.com/20660513
장소이름:낭만짬뽕,음식점,음식점 > 중식 > 중국요리,경도:126.990696245347,위도:37.5627226293765,도로명주소:서울 중구 수표로6길 6,웹링크:http://place.map.kakao.com/17075882
장소이름:서동관,음식점,음식점 > 중식 > 중국요리,경도:126.990481201365,위도:37.562673057425386,도로명주소:서울 중구 수표로6길 2,웹링크:http://place.map.kakao.com/10498597
장소이름:공릉닭한마리 충무로점,음식점,"음식점 > 한식 > 육류,고기 > 닭요리",경도:126.990673609374,위도:37.5627154196183,도로명주소:서울 중구 수표로6길 6,웹링크:http://place.map.kakao.com/770811887
장소이름:서울뚝배기,음식점,"음식점 > 한식 > 찌개,전골",경도:126.990528714242,위도:37.5628667754987,도로명주소:서울 중구 수표로6길 1,웹링크:http://place.map.kakao.com/16764930
장소이름:을지루이스,음식점,음식점 > 양식,경도:126.990450603772,위도:37.5629694828076,도로명주소:서울 중구 수표로 20,웹링크:http://place.map.kakao.com/1124989417
장소이름:포언,음식점,음식점 > 아시아음식 > 동남아음식 > 베트남음식,경도:126.990456261859,위도:37.56297849323,도로명주소:서울 중구 수표로 20,웹링크:http://place.map.kakao.com/869408591
장소이름:육수당 충무로점,음식점,음식점 > 한식 > 국밥 > 육수당,경도:126.990487944883,위도:37.5630469715197,도로명주소:서울 중구 수표로 20-1,웹링크:http://place.map.kakao.com/27530916
장소이름:메가MGC커피 충무로저동점,음식점,음식점 > 카페 > 커피전문점 > 메가MGC커피,경도:126.990554735548,위도:37.5629550752403,도로명주소:서울 중구 수표로6길 1,웹링크:http://place.map.kakao.com/1868307414
