place_name,category_group_name,category_name,x,y,road_address_name,place_url
장소이름:뉴스테이인 명동점,숙박,여행 > 숙박 > 유스호스텔,경도:126.990610266846,위도:37.5623910558378,도로명주소:서울 중구 수표로 14,웹링크:http://place.map.kakao.com/836329797
장소이름:트레블로지 명동남산호텔,숙박,여행 > 숙박 > 호텔,경도:126.990650994796,위도:37.562537020514,도로명주소:서울 중구 수표로 16,웹링크:http://place.map.kakao.com/1101101034
장소이름:서울유스호스텔,숙박,여행 > 숙박 > 유스호스텔,경도:126.99104649124398,위도:37.55849247623213,도로명주소:서울 중구 퇴계로26가길 6,웹링크:http://place.map.kakao.com/7934954
장소이름:나인트리프리미어호텔 명동2,숙박,여행 > 숙박 > 호텔,경도:126.990831861214,위도:37.5643984932914,도로명주소:서울 중구 마른내로 28,웹링크:http://place.map.kakao.com/2029809639
장소이름:솔게스트하우스 서울명동점,숙박,여행 > 숙박 > 게스트하우스,경도:126.990944729216,위도:37.5670330145151,도로명주소:서울 중구 을지로11길 14,웹링크:http://place.map.kakao.com/1081710585
장소이름:오리엔스호텔&레지던스,숙박,여행 > 숙박 > 호텔,경도:126.991149302122,위도:37.560023277988,도로명주소:서울 중구 삼일대로2길 50,웹링크:http://place.map.kakao.com/26553457
장소이름:디어스 명동,숙박,여행 > 숙박 > 호텔,경도:126.991294081463,위도:37.5608089580339,도로명주소:서울 중구 퇴계로 176,웹링크:http://place.map.kakao.com/154728097
장소이름:미오디자인레지던스호텔,숙박,여행 > 숙박 > 호텔,경도:126.99161952170878,위도:37.56547253928949,도로명주소:서울 중구 충무로5길 22,웹링크:http://place.map.kakao.com/1324617595
장소이름:레인보우호텔 명동점,숙박,여행 > 숙박 > 유스호스텔,경도:126.992126918061,위도:37.5625100982635,도로명주소:서울 중구 퇴계로31길 29,웹링크:http://place.map.kakao.com/26613616
장소이름:호텔베네,숙박,여행 > 숙박 > 호텔,경도:126.992389247295,위도:37.5650437172547,도로명주소:서울 중구 충무로5길 3,웹링크:http://place.map.kakao.com/27424441
장소이름:홈즈스테이 명동,숙박,여행 > 숙박 > 호텔,경도:126.992878557087,위도:37.5614911187925,도로명주소:서울 중구 충무로 3,웹링크:http://place.map.kakao.com/1214855792
장소이름:위코스테이 남산,숙박,여행 > 숙박 > 펜션,경도:126.992860447458,위도:37.5614956226824,도로명주소:서울 중구 충무로 3,웹링크:http://place.map.kakao.com/1239127720
장소이름:G3호텔,숙박,여행 > 숙박 > 호텔,경도:126.992915877113,위도:37.5618100738675,도로명주소:서울 중구 충무로 7,웹링크:http://place.map.kakao.com/305725294
장소이름:스테이비호텔 명동,숙박,여행 > 숙박 > 호텔,경도:126.992787833994,위도:37.5633282453087,도로명주소:서울 중구 충무로 23-1,웹링크:http://place.map.kakao.com/26226666
장소이름:영인호텔,숙박,여행 > 숙박 > 호텔,경도:126.993218556083,위도:37.5565095258442,도로명주소:서울 중구 필동로8길 77,웹링크:http://place.map.kakao.com/2103225477
장소이름:라이프인을지로,숙박,"여행 > 숙박 > 여관,모텔",경도:126.993082997324,위도:37.5660348556479,도로명주소:서울 중구 충무로 54-3,웹링크:http://place.map.kakao.com/1781327783
장소이름:필스테이 명동청계점,숙박,여행 > 숙박 > 게스트하우스,경도:126.993109030216,위도:37.5660420651384,도로명주소:서울 중구 충무로 54-3,웹링크:http://place.map.kakao.com/118028052
장소이름:어반스테이 명동,숙박,여행 > 숙박 > 호텔,경도:126.993389976334,위도:37.5633661224065,도로명주소:서울 중구 충무로 24,웹링크:http://place.map.kakao.com/803726647
장소이름:꼬모까사,숙박,여행 > 숙박 > 게스트하우스,경도:126.99340355492,위도:37.5634075690016,도로명주소:서울 중구 충무로 24,웹링크:http://place.map.kakao.com/859006377
장소이름:솔라고 명동호텔&레지던스,숙박,여행 > 숙박 > 호텔,경도:126.994001224107,위도:37.5627805073357,도로명주소:서울 중구 충무로2길 9,웹링크:http://place.map.kakao.com/1555302767
장소이름:서울맘게스트하우스,숙박,여행 > 숙박 > 게스트하우스,경도:126.994041644436,위도:37.5668746361561,도로명주소:서울 중구 을지로15길 6-15,웹링크:http://place.map.kakao.com/119571727
장소이름:마고게스트하우스,숙박,여행 > 숙박 > 게스트하우스,경도:126.994893556136,위도:37.556354638598,도로명주소:서울 중구 퇴계로36가길 90-6,웹링크:http://place.map.kakao.com/19833565
장소이름:한일장모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:126.995092462629,위도:37.560639789611,도로명주소:서울 중구 퇴계로 210-47,웹링크:http://place.map.kakao.com/16299823
장소이름:스테이락호텔,숙박,여행 > 숙박 > 호텔,경도:126.99501767687262,위도:37.56193361781335,도로명주소:서울 중구 퇴계로 211-5,웹링크:http://place.map.kakao.com/443260534
장소이름:우양산업개발,숙박,여행 > 숙박 > 호텔,경도:126.995341434144,위도:37.5610758821565,도로명주소:서울 중구 퇴계로 212,웹링크:http://place.map.kakao.com/1698797825
장소이름:호텔PJ 명동,숙박,여행 > 숙박 > 호텔,경도:126.99569887431603,위도:37.56480782321409,도로명주소:서울 중구 마른내로 71,웹링크:http://place.map.kakao.com/10623423
장소이름:호텔국도,숙박,여행 > 숙박 > 호텔,경도:126.99628738054786,위도:37.56619537719137,도로명주소:서울 중구 을지로 164,웹링크:http://place.map.kakao.com/8835460
장소이름:달콤게스트하우스,숙박,여행 > 숙박 > 게스트하우스,경도:126.9966983774768,위도:37.563507717717414,도로명주소:서울 중구 마른내로8길 13,웹링크:http://place.map.kakao.com/15215223
장소이름:화성장,숙박,"여행 > 숙박 > 여관,모텔",경도:126.996844191742,위도:37.5681325344708,도로명주소:서울 중구 창경궁로5가길 27-4,웹링크:http://place.map.kakao.com/10034879
장소이름:아띠게스트하우스,숙박,여행 > 숙박 > 게스트하우스,경도:126.9971976342234,위도:37.56061192744361,도로명주소:서울 중구 서애로 24,웹링크:http://place.map.kakao.com/387573222
장소이름:힙지게스트하우스,숙박,여행 > 숙박 > 게스트하우스,경도:126.99756295277184,위도:37.56849024677971,도로명주소:서울 중구 창경궁로 67-6,웹링크:http://place.map.kakao.com/1658995346
장소이름:호스텔제이스테이,숙박,여행 > 숙박 > 유스호스텔,경도:126.998528485522,위도:37.5687092047015,도로명주소:서울 중구 청계천로 188,웹링크:http://place.map.kakao.com/470601795
장소이름:남경레지던스,숙박,여행 > 숙박 > 게스트하우스,경도:126.99866782334252,위도:37.5625373831503,도로명주소:서울 중구 창경궁로 2,웹링크:http://place.map.kakao.com/19616197
장소이름:더캡슐 명동점,숙박,여행 > 숙박 > 게스트하우스,경도:126.99885682574124,위도:37.56352037229717,도로명주소:서울 중구 퇴계로45길 23,웹링크:http://place.map.kakao.com/1543680062
장소이름:멀린호텔,숙박,"여행 > 숙박 > 여관,모텔",경도:126.99906170311527,위도:37.5626040606827,도로명주소:서울 중구 퇴계로 245,웹링크:http://place.map.kakao.com/683504425
장소이름:트래블러스A코리아호스텔,숙박,여행 > 숙박 > 게스트하우스,경도:126.998930327412,위도:37.56834250379904,도로명주소:서울 중구 을지로27길 31-2,웹링크:http://place.map.kakao.com/15905986
장소이름:모닝스카이호텔,숙박,여행 > 숙박 > 호텔,경도:126.999900395927,위도:37.5640997184529,도로명주소:서울 중구 퇴계로45길 32-37,웹링크:http://place.map.kakao.com/26935264
장소이름:펠리스까사,숙박,여행 > 숙박 > 게스트하우스,경도:127.000810392823,위도:37.5620562557018,도로명주소:서울 중구 퇴계로50길 12-5,웹링크:http://place.map.kakao.com/742064950
장소이름:현대레지던스,숙박,여행 > 숙박 > 호텔,경도:127.000747028065,위도:37.5638510411416,도로명주소:서울 중구 마른내로12길 7-4,웹링크:http://place.map.kakao.com/21736911
장소이름:반얀트리클럽앤스파서울,숙박,여행 > 숙박 > 호텔 > 특급호텔,경도:127.00118824486688,위도:37.55069827798053,도로명주소:서울 중구 장충단로 60,웹링크:http://place.map.kakao.com/18059533
장소이름:에이큐브호텔 동대문,숙박,여행 > 숙박 > 호텔,경도:127.001729536981,위도:37.5661792049696,도로명주소:서울 중구 동호로35길 5,웹링크:http://place.map.kakao.com/27399074
장소이름:호텔스카이파크 동대문1호점,숙박,여행 > 숙박 > 호텔,경도:127.002141491078,위도:37.5642222345717,도로명주소:서울 중구 동호로 335,웹링크:http://place.map.kakao.com/25613021
장소이름:글로리인,숙박,여행 > 숙박 > 호텔,경도:127.00207360339844,위도:37.565098905120784,도로명주소:서울 중구 동호로 343-1,웹링크:http://place.map.kakao.com/27229813
장소이름:K게스트하우스 동대문1호점,숙박,여행 > 숙박 > 게스트하우스,경도:127.002028330634,위도:37.5651881045273,도로명주소:서울 중구 동호로 345,웹링크:http://place.map.kakao.com/26983862
장소이름:트레블로지동대문호텔,숙박,여행 > 숙박 > 호텔,경도:127.001883480725,위도:37.5664134615702,도로명주소:서울 중구 동호로 359,웹링크:http://place.map.kakao.com/423104394
장소이름:호텔 U5,숙박,여행 > 숙박 > 호텔,경도:127.001859735297,위도:37.5673973494609,도로명주소:서울 중구 동호로 369,웹링크:http://place.map.kakao.com/1601963134
장소이름:앰배서더 서울 풀만,숙박,여행 > 숙박 > 호텔 > 특급호텔 > 앰배서더호텔,경도:127.002174200281,위도:37.5602677598736,도로명주소:서울 중구 동호로 287,웹링크:http://place.map.kakao.com/2049779313
장소이름:베이튼호텔 동대문,숙박,여행 > 숙박 > 호텔,경도:127.00277537258408,위도:37.565202505267926,도로명주소:서울 중구 동호로 346,웹링크:http://place.map.kakao.com/24709139
장소이름:라마다바이윈덤 서울동대문,숙박,여행 > 숙박 > 호텔 > 특급호텔 > 라마다호텔,경도:127.00269390186467,위도:37.56588906618329,도로명주소:서울 중구 동호로 354,웹링크:http://place.map.kakao.com/13111137
장소이름:나인트리호텔 동대문,숙박,여행 > 숙박 > 호텔,경도:127.002947472905,위도:37.5665828270408,도로명주소:서울 중구 을지로 224,웹링크:http://place.map.kakao.com/438884815
장소이름:한국나들이,숙박,여행 > 숙박 > 게스트하우스,경도:127.003196252838,위도:37.5610002470691,도로명주소:서울 중구 동호로30길 6,웹링크:http://place.map.kakao.com/18230233
장소이름:화신여관,숙박,"여행 > 숙박 > 여관,모텔",경도:127.003440923673,위도:37.5653106072837,도로명주소:서울 중구 동호로34길 15,웹링크:http://place.map.kakao.com/8620602
장소이름:뉴천지호텔,숙박,여행 > 숙박 > 호텔,경도:127.003354926281,위도:37.5658836432733,도로명주소:서울 중구 을지로38길 20,웹링크:http://place.map.kakao.com/8834824
장소이름:호텔더디자이너스 DDP점,숙박,여행 > 숙박 > 호텔,경도:127.00410412300518,위도:37.56377979345836,도로명주소:서울 중구 퇴계로 293,웹링크:http://place.map.kakao.com/20284477
장소이름:동림여관,숙박,"여행 > 숙박 > 여관,모텔",경도:127.004667637943,위도:37.5613569927879,도로명주소:서울 중구 동호로30길 27-6,웹링크:http://place.map.kakao.com/16037016
장소이름:노보텔앰배서더 서울동대문호텔&레지던스,숙박,여행 > 숙박 > 호텔 > 특급호텔 > 앰배서더호텔,경도:127.004581922665,위도:37.5663088721492,도로명주소:서울 중구 을지로 238,웹링크:http://place.map.kakao.com/245940082
장소이름:저스트스테이,숙박,"여행 > 숙박 > 여관,모텔",경도:127.00496676423826,위도:37.56625299483513,도로명주소:서울 중구 을지로40길 3,웹링크:http://place.map.kakao.com/17981036
장소이름:서울신라호텔 더 이그제큐티브라운지,숙박,여행 > 숙박 > 호텔,경도:127.005151681006,위도:37.5558789099307,도로명주소:서울 중구 동호로 249,웹링크:http://place.map.kakao.com/1876479818
장소이름:서울신라호텔,숙박,여행 > 숙박 > 호텔 > 특급호텔 > 신라호텔,경도:127.00517884800654,위도:37.555954592538384,도로명주소:서울 중구 동호로 249,웹링크:http://place.map.kakao.com/14576878
장소이름:신도잔여관,숙박,"여행 > 숙박 > 여관,모텔",경도:127.005179244877,위도:37.5616885382446,도로명주소:서울 중구 퇴계로56가길 7,웹링크:http://place.map.kakao.com/16471396
장소이름:을지로 코업 레지던스,숙박,여행 > 숙박 > 호텔,경도:127.005401407368,위도:37.5661790940781,도로명주소:서울 중구 을지로 246,웹링크:http://place.map.kakao.com/12440445
장소이름:CF모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.00569421467812,위도:37.56153174110512,도로명주소:서울 중구 퇴계로56길 51,웹링크:http://place.map.kakao.com/16533230
장소이름:서울달빛 DDP지점,숙박,여행 > 숙박 > 게스트하우스,경도:127.00551200243704,위도:37.56169032517188,도로명주소:서울 중구 퇴계로56가길 2,웹링크:http://place.map.kakao.com/1790144952
장소이름:영빈호텔,숙박,여행 > 숙박 > 호텔,경도:127.005505308397,위도:37.5630075824964,도로명주소:서울 중구 퇴계로56길 18,웹링크:http://place.map.kakao.com/24896076
장소이름:호텔더디자이너스 동대문,숙박,여행 > 숙박 > 호텔,경도:127.005650232565,위도:37.5636382731572,도로명주소:서울 중구 퇴계로 306,웹링크:http://place.map.kakao.com/26830414
장소이름:정온장,숙박,"여행 > 숙박 > 여관,모텔",경도:127.005532648654,위도:37.5653862114653,도로명주소:서울 중구 을지로40길 21-38,웹링크:http://place.map.kakao.com/15355597
장소이름:트리쉐이드호텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.005953708041,위도:37.5653681710601,도로명주소:서울 중구 마른내로 159-14,웹링크:http://place.map.kakao.com/27232696
장소이름:호텔클로이,숙박,"여행 > 숙박 > 여관,모텔",경도:127.00583828248774,위도:37.56570875335036,도로명주소:서울 중구 을지로42길 11,웹링크:http://place.map.kakao.com/1557344441
장소이름:구미장여관,숙박,"여행 > 숙박 > 여관,모텔",경도:127.005890360014,위도:37.5658439001731,도로명주소:서울 중구 을지로42길 7,웹링크:http://place.map.kakao.com/12214046
장소이름:에비뉴모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.0062478674449,위도:37.565162728739224,도로명주소:서울 중구 을지로44길 24-4,웹링크:http://place.map.kakao.com/10335182
장소이름:왕도모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.006089526451,위도:37.565274460535,도로명주소:서울 중구 을지로44길 24-6,웹링크:http://place.map.kakao.com/10623248
장소이름:탑모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.006225395507,위도:37.5657934272028,도로명주소:서울 중구 을지로44길 6-7,웹링크:http://place.map.kakao.com/16704943
장소이름:허브모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.00633866666304,위도:37.56676289285756,도로명주소:서울 중구 을지로41길 8,웹링크:http://place.map.kakao.com/26978045
장소이름:호텔라온,숙박,"여행 > 숙박 > 여관,모텔",경도:127.006530935902,위도:37.5649924251436,도로명주소:서울 중구 을지로44길 23,웹링크:http://place.map.kakao.com/1644601416
장소이름:케이스타호텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.006601240897,위도:37.566449331882,도로명주소:서울 중구 을지로 255,웹링크:http://place.map.kakao.com/1369297424
장소이름:호텔DDK,숙박,"여행 > 숙박 > 여관,모텔",경도:127.006468851137,위도:37.56694128298416,도로명주소:서울 중구 을지로43길 9-8,웹링크:http://place.map.kakao.com/1035822117
장소이름:써미트호텔 동대문,숙박,여행 > 숙박 > 호텔 > 특급호텔,경도:127.006822709391,위도:37.5622398646594,도로명주소:서울 중구 장충단로 198,웹링크:http://place.map.kakao.com/20808004
장소이름:K게스트하우스 동대문프리미엄점,숙박,여행 > 숙박 > 게스트하우스,경도:127.0068183170376,위도:37.56372110314463,도로명주소:서울 중구 장충단로 213,웹링크:http://place.map.kakao.com/1355250191
장소이름:넘버25호텔 동대문점,숙박,"여행 > 숙박 > 여관,모텔",경도:127.00687731474596,위도:37.56525549635427,도로명주소:서울 중구 을지로44길 17-7,웹링크:http://place.map.kakao.com/1478952150
장소이름:호텔 루,숙박,"여행 > 숙박 > 여관,모텔",경도:127.00701767901,위도:37.5653717165956,도로명주소:서울 중구 장충단로 229-5,웹링크:http://place.map.kakao.com/16764939
장소이름:올리브호스텔 동대문점,숙박,"여행 > 숙박 > 여관,모텔",경도:127.006885247788,위도:37.5653627144319,도로명주소:서울 중구 장충단로 229-9,웹링크:http://place.map.kakao.com/429510802
장소이름:K게스트하우스 동대문5호점,숙박,여행 > 숙박 > 게스트하우스,경도:127.006890907704,위도:37.5653681200785,도로명주소:서울 중구 장충단로 229-9,웹링크:http://place.map.kakao.com/601885137
장소이름:한중민박,숙박,여행 > 숙박 > 민박,경도:127.00709234011238,위도:37.56491580807714,도로명주소:서울 중구 장충단로 225,웹링크:http://place.map.kakao.com/1899441291
장소이름:호텔스카이파크킹스타운 동대문점,숙박,여행 > 숙박 > 호텔,경도:127.007669986571,위도:37.5687125687034,도로명주소:서울 중구 장충단로13길 20,웹링크:http://place.map.kakao.com/1978877755
장소이름:세화장모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.007858220569,위도:37.5503286131288,도로명주소:서울 중구 다산로 66,웹링크:http://place.map.kakao.com/15781842
장소이름:토요코인호텔 서울동대문2,숙박,여행 > 숙박 > 호텔,경도:127.00782009272544,위도:37.56449319488555,도로명주소:서울 중구 퇴계로 325,웹링크:http://place.map.kakao.com/2135584617
장소이름:소테츠호텔즈 더 스프라지르 서울동대문,숙박,여행 > 숙박 > 호텔 > 특급호텔,경도:127.00780993025334,위도:37.56472655358476,도로명주소:서울 중구 장충단로 226,웹링크:http://place.map.kakao.com/26857220
장소이름:르릿,숙박,"여행 > 숙박 > 여관,모텔",경도:127.0085557080259,위도:37.56361467245123,도로명주소:서울 중구 장충단로10길 27,웹링크:http://place.map.kakao.com/1806796010
장소이름:호텔 밀리오레 서울,숙박,여행 > 숙박 > 호텔,경도:127.00844870757297,위도:37.56827192867193,도로명주소:서울 중구 장충단로 263,웹링크:http://place.map.kakao.com/27273195
장소이름:퀸모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.008755194631,위도:37.5563328004756,도로명주소:서울 중구 동호로15길 7,웹링크:http://place.map.kakao.com/14088392
장소이름:맹그로브 동대문,숙박,여행 > 숙박 > 호텔,경도:127.008715358028,위도:37.5641138127546,도로명주소:서울 중구 퇴계로 334,웹링크:http://place.map.kakao.com/3241716
장소이름:토요코인 서울동대문1,숙박,여행 > 숙박 > 호텔,경도:127.008964439079,위도:37.5647048476588,도로명주소:서울 중구 퇴계로 337,웹링크:http://place.map.kakao.com/1888660780
장소이름:96번지트래블러스롯지,숙박,여행 > 숙박 > 게스트하우스,경도:127.009761290324,위도:37.5647984880718,도로명주소:서울 중구 퇴계로 343-1,웹링크:http://place.map.kakao.com/1944749476
장소이름:프린스모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.010814880872,위도:37.5556875155322,도로명주소:서울 중구 다산로 131,웹링크:http://place.map.kakao.com/27310822
장소이름:맥스타일게스트하우스,숙박,여행 > 숙박 > 게스트하우스,경도:127.010730737813,위도:37.5687195381417,도로명주소:서울 중구 마장로 3,웹링크:http://place.map.kakao.com/26806534
장소이름:대천여관,숙박,"여행 > 숙박 > 여관,모텔",경도:127.012522211801,위도:37.5596985867672,도로명주소:서울 중구 동호로12길 104,웹링크:http://place.map.kakao.com/23883046
장소이름:야코리아호스텔 동대문점,숙박,여행 > 숙박 > 게스트하우스,경도:127.01308812586,위도:37.5597850211007,도로명주소:서울 중구 다산로27길 6-10,웹링크:http://place.map.kakao.com/26923937
장소이름:J모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.01413924323,위도:37.5640592279992,도로명주소:서울 중구 다산로35길 29,웹링크:http://place.map.kakao.com/18774524
장소이름:8모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.014415376336,위도:37.5638429554858,도로명주소:서울 중구 다산로35길 21,웹링크:http://place.map.kakao.com/1764100050
장소이름:Q모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.01449346685844,위도:37.56380240108915,도로명주소:서울 중구 다산로35길 19-1,웹링크:http://place.map.kakao.com/2046153308
장소이름:A모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.0151861960444,위도:37.56395458240017,도로명주소:서울 중구 퇴계로76길 30,웹링크:http://place.map.kakao.com/25406335
장소이름:레인보우호텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.01590761262376,위도:37.565931273028845,도로명주소:서울 중구 다산로 255-1,웹링크:http://place.map.kakao.com/793824915
장소이름:플러스호텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.0158918086259,위도:37.56613129627302,도로명주소:서울 중구 다산로 259,웹링크:http://place.map.kakao.com/823785119
장소이름:영빈모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.016665690107,위도:37.5646283280457,도로명주소:서울 중구 퇴계로78길 16,웹링크:http://place.map.kakao.com/16959505
장소이름:유니온장모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.017331367181,위도:37.5652156817149,도로명주소:서울 중구 다산로44길 3-5,웹링크:http://place.map.kakao.com/15341218
장소이름:재화여관,숙박,"여행 > 숙박 > 여관,모텔",경도:127.017974145871,위도:37.5646749878975,도로명주소:서울 중구 다산로42길 29,웹링크:http://place.map.kakao.com/16849123
장소이름:어반아트스테이,숙박,여행 > 숙박 > 게스트하우스,경도:127.0184327609,위도:37.5701061199046,도로명주소:서울 중구 마장로9길 49-19,웹링크:http://place.map.kakao.com/827927741
장소이름:수정여관,숙박,"여행 > 숙박 > 여관,모텔",경도:127.01866351526309,위도:37.5649100409425,도로명주소:서울 중구 다산로44길 30-2,웹링크:http://place.map.kakao.com/16036146
장소이름:은성장여관,숙박,"여행 > 숙박 > 여관,모텔",경도:127.01937700713816,위도:37.566491174087496,도로명주소:서울 중구 퇴계로83길 22-16,웹링크:http://place.map.kakao.com/23881743
장소이름:빅스테이,숙박,여행 > 숙박 > 게스트하우스,경도:127.020348098858,위도:37.5703616880011,도로명주소:서울 중구 난계로21길 63,웹링크:http://place.map.kakao.com/81692270
장소이름:마이더스,숙박,"여행 > 숙박 > 여관,모텔",경도:127.0207498196,위도:37.5658314117241,도로명주소:서울 중구 퇴계로 439-4,웹링크:http://place.map.kakao.com/16733663
장소이름:우림여인숙,숙박,"여행 > 숙박 > 여관,모텔",경도:127.021103444271,위도:37.5675144094071,도로명주소:서울 중구 퇴계로87길 42,웹링크:http://place.map.kakao.com/11187826
장소이름:동문장 여관,숙박,"여행 > 숙박 > 여관,모텔",경도:127.021881925246,위도:37.5665664200458,도로명주소:서울 중구 난계로11길 33,웹링크:http://place.map.kakao.com/23882561
장소이름:크리스티호텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.022660486931,위도:37.5659499919306,도로명주소:서울 중구 난계로11길 13,웹링크:http://place.map.kakao.com/24822516
장소이름:레지던스유니콘,숙박,여행 > 숙박 > 게스트하우스,경도:127.02268332892056,위도:37.57035585643468,도로명주소:서울 중구 난계로23길 11,웹링크:http://place.map.kakao.com/1959217611
장소이름:대림장모텔,숙박,"여행 > 숙박 > 여관,모텔",경도:127.022977496498,위도:37.5662094175065,도로명주소:서울 중구 마장로18길 38,웹링크:http://place.map.kakao.com/15341217
